businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse
LUGANO'S PIZZA,1146276,33500,Restaurant,Risk 1 (High),30/01/2013,Canvass,0,0.282191781,16/06/2011,15/06/2013,4460 S KEDZIE AVE 1ST,CHICAGO,IL,60632,14,w_14_p_20,8,Retail Food Establishment,"(41.81184584593964, -87.70426833410366)",5.463127854,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,22.35192524,6.627444595,30.53126918,90.71959228,0
LU-LU'S INC,634849,3525,Restaurant,Risk 1 (High),04/10/2011,Canvass,0,0.643835616,16/09/2010,15/09/2012,1000 S LEAVITT ST,CHICAGO,IL,60612,25,w_25_p_10,12,Retail Food Establishment,"(41.86895287431267, -87.6815754824568)",3.884817352,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,20.18432269,12.14968659,31.17597408,6.455834276,0
LU-LU'S INC,1335333,3525,Restaurant,Risk 1 (High),03/05/2013,Canvass,0,1.136986301,16/09/2012,15/09/2014,1000 S LEAVITT ST,CHICAGO,IL,60612,25,w_25_p_10,12,Retail Food Establishment,"(41.86895287431267, -87.6815754824568)",5.465639269,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,9.037476999,27.70656491,14.25537402,45.0275092,0
LUPITAS MEXICAN AMERICAN FOOD,1321435,2103048,Restaurant,Risk 1 (High),18/01/2013,Canvass,0,1.104109589,29/06/2011,15/07/2013,1723 S ASHLAND AVE 1ST,CHICAGO,IL,60608,25,w_25_p_24,12,Retail Food Establishment,"(41.85796829780504, -87.66599910150788)",1.559018265,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,9.525679167,17.68806779,0.179435665,0.438224422,0
LUTZ CONTINENTAL CAFE & PASTRY SHOP,670914,1356917,Other,Risk 1 (High),28/02/2012,Canvass,0,2,16/12/2010,15/12/2012,2454-2458 W MONTROSE AVE,CHICAGO,IL,60618,47,w_47_p_14,19,Retail Food Establishment,"(41.96140869447139, -87.6907962429884)",5.035616438,0,0,0,0,0,0,0,0,0,0,1,1,1,dessert,7.550735273,27.27093522,6.130541492,71.62599491,1
LUXBAR,1353284,1069776,Restaurant,Risk 1 (High),24/06/2013,Canvass,0,1.624657534,16/03/2013,15/03/2015,18-20 E BELLEVUE PL,CHICAGO,IL,60611,42,w_42_p_1,18,Retail Food Establishment,"(41.90167992821145, -87.62758040653326)",6.112328767,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,58.11691014,27.9408037,5.607681309,32.14510069,0
LUZZAT RESTAURANT INC.,660235,1597703,Restaurant,Risk 1 (High),19/10/2011,Canvass,0,2,16/10/2010,15/10/2012,1505 W JARVIS AVE,CHICAGO,IL,60626,49,w_49_p_20,24,Retail Food Establishment,"(42.0159354057298, -87.66839609023118)",3.925913242,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,16.01508976,10.76574994,12.26827751,24.2477888,0
MABUHAY GRILL,670471,2087939,Restaurant,Risk 1 (High),15/02/2012,Canvass,0,0.747945205,20/05/2011,15/06/2013,3810 N CENTRAL AVE 1 1,CHICAGO,IL,60634,38,w_38_p_47,16,Retail Food Establishment,"(41.949884169596324, -87.76703882370184)",0.742579909,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,20.72973279,30.76627668,35.37567511,8.289211514,1
MACARONI GRILL,539567,34220,Restaurant,Risk 1 (High),14/12/2011,Canvass,0,0.402739726,16/10/2010,15/10/2012,11601 W TOUHY AVE # TERMI,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",4.079452055,0,0,0,0,0,0,1,0,0,0,1,1,1,dinner,7.55E-215,1.37E-205,2.66E-262,0.00E+00,1
MACARONI GRILL,1285376,34220,Restaurant,Risk 1 (High),20/09/2012,Canvass,0,0.350684932,16/10/2010,15/10/2012,11601 W TOUHY AVE # TERMI,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",4.849200913,0,0,0,0,0,0,1,0,0,0,1,1,1,dinner,1.03E-41,8.81E-197,8.35E-216,2.00E-226,0
MACELLO RISTORANTE,1184306,1803943,Restaurant,Risk 1 (High),08/05/2012,Canvass,0,0.547945205,16/05/2010,15/05/2012,1235-1237 W LAKE ST 1,CHICAGO,IL,60607,27,w_27_p_33,12,Retail Food Establishment,"(41.88537249282454, -87.65821234045592)",4.769863014,1,0,0,0,0,0,0,0,0,0,1,1,1,italian,9.458292171,1.457309081,9.803088858,1.049332876,0
MACY'S,1292336,61207,Restaurant,Risk 1 (High),19/02/2013,Canvass,0,0.419178082,16/03/2012,15/03/2014,111 N STATE ST,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88347312241303, -87.62772975002918)",5.769977169,1,1,1,1,0,0,0,1,1,0,1,1,1,unknown,39.43266041,21.52670557,0.084528029,22.16726012,0
Madison Street Cafe,1345321,1331003,Restaurant,Risk 1 (High),14/06/2013,Canvass,0,1.64109589,16/04/2012,15/04/2014,70 W MADISON ST LL1,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88209300778206, -87.63041268685551)",6.084931507,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,21.39031108,20.03876784,1.03E-07,9.794211842,0
MADISON SUBWAY LLC,1114322,1818032,Restaurant,Risk 1 (High),12/06/2012,Canvass,0,1.02739726,16/03/2012,15/03/2014,120 W MADISON ST 1 1,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.882081136557176, -87.6315134139163)",5.131506849,0,0,0,0,0,0,0,0,0,0,1,1,1,sandwich,21.68746411,12.66809492,4.039209458,7.512725518,0
MAGGIE GYROS & CHICKEN,1227865,1869774,Restaurant,Risk 1 (High),09/04/2013,Canvass,0,0.315068493,16/01/2013,15/01/2015,349 E 47TH ST 1ST,CHICAGO,IL,60653,3,w_3_p_32,2,Retail Food Establishment,"(41.80925659134507, -87.61766627644529)",5.424543379,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,29.87771317,38.99571128,25.85231026,17.27841154,0
MAGIC GRILL INC.,1188299,1841250,Restaurant,Risk 1 (High),31/07/2012,Canvass,0,2,16/09/2011,15/09/2013,3336 1/2 W LAWRENCE AVE,CHICAGO,IL,60625,39,w_39_p_22,17,Retail Food Establishment,"(41.968522006933206, -87.71237950497346)",4.928767123,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,28.99964195,33.07281795,8.886048928,14.39734413,0
MAGIC GRILL INC.,1098901,1841250,Restaurant,Risk 1 (High),01/04/2013,Canvass,0,0.668493151,16/09/2011,15/09/2013,3336 1/2 W LAWRENCE AVE,CHICAGO,IL,60625,39,w_39_p_22,17,Retail Food Establishment,"(41.968522006933206, -87.71237950497346)",5.597260274,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,32.9398962,51.83514971,7.29143541,11.72729456,0
MAGIC JUG,1307251,1488054,Restaurant,Risk 1 (High),11/03/2013,Canvass,0,1.164383562,16/10/2011,15/10/2013,6354 W IRVING PARK RD,CHICAGO,IL,60634,38,w_38_p_51,16,Retail Food Establishment,"(41.95302966068585, -87.78628768396479)",5.32043379,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,2.241664537,11.48351056,26.32292059,27.21151149,0
MAGIC JUG,557668,1488054,Restaurant,Risk 1 (High),10/01/2012,Canvass,0,0.673972603,16/10/2011,15/10/2013,6354 W IRVING PARK RD,CHICAGO,IL,60634,38,w_38_p_51,16,Retail Food Establishment,"(41.95302966068585, -87.78628768396479)",4.153424658,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,10.12295224,12.27490182,13.53421008,1.838723099,1
MAGNOLIA BAKERY,1345249,2114823,Restaurant,Risk 2 (Medium),14/05/2013,Canvass,0,0.134246575,16/09/2011,15/10/2013,108 N STATE ST 1 128,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88342263701488, -87.62802165207536)",1.660273973,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,34.16522211,30.27683119,3.09E-10,19.52184021,1
"M & A GRILL,INC.",598527,2094401,Restaurant,Risk 1 (High),15/12/2011,Canvass,0,0.476712329,27/06/2011,15/07/2013,1646 W 18TH ST 1 1,CHICAGO,IL,60608,25,w_25_p_19,12,Retail Food Establishment,"(41.85787345940653, -87.66812208797606)",0.468607306,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,10.3347163,22.13925167,52.43876213,5.172484274,1
MA&I,1114943,1737178,Restaurant,Risk 1 (High),29/07/2013,Canvass,0,0.95890411,16/10/2012,15/10/2014,1234 S MICHIGAN AVE 1,CHICAGO,IL,60605,2,w_2_p_40,1,Retail Food Establishment,"(41.866489279306265, -87.62427930478904)",5.703995434,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,14.79956606,22.54714449,15.23479844,23.34745412,0
MAKKI MEAT & GROCERY INC,1106483,1166666,Grocery Store,Risk 2 (Medium),05/04/2013,Canvass,0,1.378082192,16/02/2013,15/02/2015,3348 W BRYN MAWR AVE,CHICAGO,IL,60659,39,w_39_p_16,17,Retail Food Establishment,"(41.983122172716065, -87.71329067394565)",6.136872146,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,16.69198565,81.32525655,20.91108324,32.11337469,0
MAKOTO,679782,1470908,Restaurant,Risk 1 (High),14/03/2012,Canvass,0,1.473972603,16/03/2010,15/03/2012,5854-5856 N LINCOLN AVE,CHICAGO,IL,60659,40,w_40_p_29,20,Retail Food Establishment,"(41.98779176423725, -87.70325097030259)",5.076598174,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,19.94858882,15.8150731,7.71545051,82.44653909,0
MAMA LUCY' S,1158307,2032531,Other,Risk 1 (High),04/05/2012,Canvass,0,0.873972603,16/07/2011,15/07/2012,6054 S PRAIRIE AVE 1ST,CHICAGO,IL,60637,20,w_20_p_42,3,Retail Food Establishment,"(41.78402929821425, -87.61909740436145)",1.591780822,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,40.23928665,21.08667868,7.807700439,7.983448395,0
MAMA MILANO,1324626,1992491,Restaurant,Risk 1 (High),21/08/2013,Canvass,0,1.378082192,16/11/2012,15/11/2014,1419 N WELLS ST 1,CHICAGO,IL,60610,43,w_43_p_54,18,Retail Food Establishment,"(41.908246419331995, -87.63447382820705)",2.780707763,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,21.35213964,20.09796786,7.251800604,23.701089,0
MANCHU WOK,1335391,1909522,Restaurant,Risk 1 (High),08/05/2013,Canvass,0,0.630136986,16/01/2012,15/01/2014,11601 W TOUHY AVE  H/K FOOD,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",4.893150685,0,0,0,0,0,0,0,0,0,0,3,1,1,asian,3.70E-194,1.08E-219,9.66E-216,1.47E-110,0
MANHATTAN'S ON DEARBORN,614545,60840,Other,Risk 2 (Medium),17/10/2011,Canvass,0,0.871232877,16/10/2010,15/10/2012,415 S DEARBORN ST  #4,CHICAGO,IL,60605,2,w_2_p_49,1,Retail Food Establishment,"(41.87651624774378, -87.62910663120904)",3.92043379,0,0,0,0,0,1,1,0,0,0,1,1,1,unknown,14.30504393,15.05404183,0.001784108,17.25227558,1
MANJARES AL EXPRESS,1151567,2021538,Restaurant,Risk 1 (High),22/08/2013,Canvass,0,1.210958904,16/12/2011,15/12/2013,2226 - 2230 S ASHLAND AVE 1ST,CHICAGO,IL,60608,25,w_25_p_15,10,Retail Food Establishment,"(41.851397799712196, -87.66616621226514)",3.419178082,1,0,0,0,0,0,0,0,0,0,1,1,1,asian,10.98437166,7.560422795,2.990179134,7.700661784,1
MANNA FOR LIFE,679499,1597174,Restaurant,Risk 1 (High),04/04/2012,Canvass,0,1.071232877,16/11/2011,15/11/2013,1664-1666 N CALIFORNIA AVE,CHICAGO,IL,60647,1,w_1_p_22,14,Retail Food Establishment,"(41.912156599961904, -87.69719095967304)",4.386187215,0,0,1,0,0,0,0,0,0,0,1,1,1,unknown,26.10466174,13.62976036,12.42033708,16.86724937,0
MANNYS COFFEE SHOP INC,1184266,5944,Restaurant,Risk 1 (High),18/04/2012,Canvass,0,1.038356164,16/05/2010,15/05/2012,1141 S JEFFERSON ST 1,CHICAGO,IL,60607,2,w_2_p_28,1,Retail Food Establishment,"(41.8677288042357, -87.64205883259166)",4.928767123,1,1,0,0,0,0,0,0,0,0,1,1,1,breakfast,1.058230615,0.125523897,0.007205804,0.001869366,0
MANNY'S EXPRESS MIDWAY,1305354,1358598,Restaurant,Risk 2 (Medium),19/07/2013,Canvass,0,0.906849315,16/01/2012,15/01/2014,5700 S CICERO AVE  CB,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",6.424543379,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,0.991679934,0.893920642,1.131135188,0.956218643,0
MARATHON,1150676,1649974,Grocery Store,Risk 3 (Low),28/08/2012,Canvass,0,2,16/01/2011,15/01/2013,10301 S KEDZIE AVE,CHICAGO,IL,60655,19,w_19_p_6,22,Retail Food Establishment,"(41.706091126209756, -87.70117395522207)",5.53413242,0,1,1,0,0,0,0,0,0,1,5,5,4,mart,0.113132443,8.995935976,4.056357555,3.237145773,0
MARATHON,1228047,76811,Grocery Store,Risk 3 (Low),12/07/2013,Canvass,0,1.871232877,16/07/2012,15/07/2014,1201 W 87TH ST 1ST,CHICAGO,IL,60620,21,w_21_p_61,22,Retail Food Establishment,"(41.73582460692762, -87.65339764929617)",5.909589041,0,1,0,0,0,0,0,0,0,1,5,5,4,mart,35.1469314,40.90660103,27.51288964,19.28074191,1
MARATHON,1301074,1422740,Grocery Store,Risk 3 (Low),31/12/2012,Canvass,0,2,16/01/2012,15/01/2014,1810 W 35TH ST,CHICAGO,IL,60609,11,w_11_p_18,9,Retail Food Establishment,"(41.83055260947709, -87.67085653198599)",5.876712329,0,1,1,0,0,0,0,0,0,1,5,5,4,mart,6.12106223,36.48676197,11.53535604,33.72172234,0
MARCELA'S RESTAURANT,659960,1874709,Restaurant,Risk 1 (High),10/01/2012,Canvass,0,0.819178082,16/11/2011,15/11/2013,3503 W FULLERTON AVE 1ST,CHICAGO,IL,60647,26,w_26_p_60,14,Retail Food Establishment,"(41.92453324764133, -87.71386844484053)",4.087671233,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,27.80718539,31.63157146,16.70635388,36.24840736,0
MARCO'S BEEF,1151250,1680468,Restaurant,Risk 1 (High),22/04/2013,Canvass,0,0.915068493,16/01/2013,15/01/2015,2547 W 111TH ST,CHICAGO,IL,60655,19,w_19_p_7,22,Retail Food Establishment,"(41.69163955333362, -87.68537627430032)",6.183447489,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,0.548028968,0.12092906,0.834785047,2.551322287,0
MARGARET'S,1166348,1953289,Restaurant,Risk 1 (High),01/07/2013,Canvass,0,0.01369863,16/08/2011,15/08/2013,5134 W IRVING PARK RD 1ST,CHICAGO,IL,60641,45,w_45_p_31,16,Retail Food Establishment,"(41.953422164082525, -87.75612619675917)",4.216438356,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,9.396615414,11.48778546,22.79103032,56.2490237,0
MARIE'S CAFE & CATERING,1151247,2152271,Restaurant,Risk 1 (High),19/04/2013,Canvass,0,0.490410959,30/04/2012,15/05/2014,3660 W 111TH ST,CHICAGO,IL,60655,19,w_19_p_4,22,Retail Food Establishment,"(41.69148547162192, -87.71303008858897)",0.969863014,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,25.98529251,10.71173889,6.596884433,0.003811901,0
MARISCOS BAHIA,1202478,1488236,Restaurant,Risk 1 (High),19/10/2012,Canvass,0,1.526027397,16/06/2011,15/06/2013,4465 S ARCHER AVE,CHICAGO,IL,60632,14,w_14_p_10,8,Retail Food Establishment,"(41.812054489122886, -87.70733017209243)",5.180821918,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,11.63575725,35.20012533,12.18397606,62.31358574,0
MARISCOS BAHIA,1326877,1488236,Restaurant,Risk 1 (High),10/04/2013,Canvass,0,0.473972603,16/06/2011,15/06/2013,4465 S ARCHER AVE,CHICAGO,IL,60632,14,w_14_p_10,8,Retail Food Establishment,"(41.812054489122886, -87.70733017209243)",5.654794521,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,21.96254839,14.02550131,17.76674495,55.60716426,1
MARISCOS EL KORA INC.,1146397,1974111,Restaurant,Risk 1 (High),06/05/2013,Canvass,0,0.454794521,16/06/2011,15/06/2013,3016-3018 W 47TH ST 1,CHICAGO,IL,60632,14,w_14_p_30,9,Retail Food Establishment,"(41.80829788515971, -87.69983243115266)",3.830136986,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,20.85554415,11.0905805,15.61942721,28.05324334,0
MARI'S PIZZA RESTAURANT,1277382,1922291,Restaurant,Risk 2 (Medium),20/09/2012,Canvass,0,1.953424658,16/01/2011,15/01/2013,2150 N PULASKI RD 1 1,CHICAGO,IL,60639,30,w_30_p_41,25,Retail Food Establishment,"(41.92054092449682, -87.72680602330044)",3.936986301,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,17.02236085,22.61490549,28.68366727,26.64059537,1
MARLON'S CHICKEN & FISH,680025,2031656,Restaurant,Risk 2 (Medium),17/04/2012,Canvass,0,1.583561644,16/10/2010,15/10/2012,602 E 75TH ST 1,CHICAGO,IL,60619,6,w_6_p_39,3,Retail Food Establishment,"(41.75859737248706, -87.61011460031666)",1.95890411,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,26.74857584,91.32328832,47.75389376,24.28066388,1
MARQUETTE MARATHON,555326,76001,Grocery Store,Risk 3 (Low),15/11/2011,Canvass,0,2,16/06/2011,15/06/2013,2010 W MARQUETTE RD 1ST,CHICAGO,IL,60636,15,w_15_p_47,7,Retail Food Establishment,"(41.77218094468028, -87.67419783453393)",4.25216895,0,1,0,0,0,0,0,0,0,1,1,1,1,mart,57.10200361,35.12924687,50.50666964,39.55621159,0
MARTINEZ SUPERMARKET,1151526,1094990,Grocery Store,Risk 1 (High),09/08/2013,Canvass,0,1.589041096,16/12/2011,15/12/2013,3301 S MORGAN ST 1ST,CHICAGO,IL,60608,11,w_11_p_16,9,Retail Food Establishment,"(41.83474332305238, -87.65091517105847)",6.482077626,0,1,0,0,0,0,0,0,0,0,1,1,1,grocery,27.07876484,22.27068872,27.87154957,29.63110855,0
MARTINI CLUB,557644,76170,Restaurant,Risk 1 (High),14/11/2011,Canvass,0,0.989041096,16/10/2011,15/10/2013,5737 W IRVING PARK RD,CHICAGO,IL,60634,38,w_38_p_23,16,Retail Food Establishment,"(41.95302030864294, -87.77096800058055)",3.997260274,1,0,0,0,1,0,0,0,0,0,1,1,1,bar,11.08031591,29.89054871,18.46406211,20.58567405,1
MARTINI CLUB,1300983,76170,Restaurant,Risk 1 (High),19/12/2012,Canvass,0,0.326027397,16/10/2011,15/10/2013,5737 W IRVING PARK RD,CHICAGO,IL,60634,38,w_38_p_23,16,Retail Food Establishment,"(41.95302030864294, -87.77096800058055)",5.095890411,1,0,0,0,1,0,0,0,0,0,1,1,1,bar,9.408336594,8.836249875,30.92558208,11.15510088,0
MART PLAZA CATERING CORP,1134337,32394,Restaurant,Risk 1 (High),20/06/2012,Canvass,0,1.323287671,16/05/2012,15/05/2014,350 N ORLEANS ST 15TH #,CHICAGO,IL,60654,42,w_42_p_9,18,Retail Food Establishment,"(41.888741038131876, -87.63708054058772)",4.597146119,1,0,0,0,0,0,0,1,1,0,1,1,1,cater,13.91692183,4.690405855,1.391507855,5.625049805,0
MARVIN RESTAURANT,1202822,1594881,Restaurant,Risk 1 (High),25/06/2013,Canvass,0,2,16/05/2013,15/05/2015,901 S CICERO AVE,CHICAGO,IL,60644,24,w_24_p_41,11,Retail Food Establishment,"(41.86945018324802, -87.74471634887239)",6.115068493,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,1.807028397,12.84139911,12.11265369,18.62319905,0
MARY'S CAFE,1353684,61130,Restaurant,Risk 1 (High),16/07/2013,Canvass,0,1.035616438,16/03/2013,15/03/2015,215 E GRAND AVE,CHICAGO,IL,60611,42,w_42_p_41,18,Retail Food Establishment,"(41.89166171661816, -87.62204473809204)",6.17260274,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,29.25413552,9.109342445,0.67581685,3.395797882,0
MASA AZUL,1335416,2078819,Restaurant,Risk 1 (High),08/05/2013,Canvass,0,0.553424658,09/08/2011,15/08/2013,2901 W DIVERSEY AVE 1,CHICAGO,IL,60647,35,w_35_p_27,14,Retail Food Establishment,"(41.93196913588585, -87.70013311819625)",1.747945205,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,23.42732753,29.06350157,14.49708915,57.67317415,0
MATHER'S MORE THAN A CAFE,920247,1800583,Restaurant,Risk 1 (High),19/03/2012,Canvass,0,1.117808219,16/09/2011,15/09/2013,33 E 83RD ST 1ST,CHICAGO,IL,60619,6,w_6_p_37,6,Retail Food Establishment,"(41.743567680303435, -87.6229553664139)",4.29303653,0,0,1,0,0,0,0,0,0,0,2,2,2,breakfast,4.938810117,19.33618407,4.761180091,3.57461889,0
MATHER'S MORE THEN A CAFE,1329328,1800580,Restaurant,Risk 1 (High),06/06/2013,Canvass,0,1.378082192,16/09/2011,15/09/2013,3235 N CENTRAL AVE 1ST,CHICAGO,IL,60634,38,w_38_p_6,16,Retail Food Establishment,"(41.9396542640577, -87.76639051535662)",5.501255708,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,21.58202151,25.74741647,27.69206997,10.85193387,0
MAXWELL GRILL,1106528,2137296,Restaurant,Risk 1 (High),02/05/2013,Canvass,0,1.252054795,01/02/2012,15/02/2014,6339 N CALIFORNIA AVE 1,CHICAGO,IL,60659,50,w_50_p_26,24,Retail Food Establishment,"(41.99691859052227, -87.69946848928049)",1.249200913,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,68.08423165,55.02409625,34.24565619,176.689697,0
MAXWELL STREET DEPOT INC.,671183,18135,Restaurant,Risk 2 (Medium),07/03/2012,Canvass,0,0.443835616,16/06/2010,15/06/2012,411 W 31ST ST,CHICAGO,IL,60616,11,w_11_p_42,9,Retail Food Establishment,"(41.838059998694526, -87.63665958710676)",4.561757991,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,8.603812315,6.906029971,35.64432883,13.34945546,1
MAYFLOWER CHINESE RESTAURANT,1096424,1879351,Restaurant,Risk 1 (High),08/08/2012,Canvass,0,0.728767123,16/06/2012,15/06/2014,2225 S WENTWORTH AVE 1,CHICAGO,IL,60616,25,w_25_p_14,9,Retail Food Establishment,"(41.85213018909318, -87.63185039377264)",4.531392694,1,0,0,0,0,0,0,0,0,0,1,1,1,asian,6.105616928,17.95253988,13.9088422,7.661449259,1
MCCORMICK PLACE - SOUTH BUILDING - SAVOR,1322276,2115095,Restaurant,Risk 1 (High),19/12/2012,Canvass,0,0.342465753,30/09/2011,15/10/2013,2300 S LAKE SHORE DR,CHICAGO,IL,60616,2,w_2_p_3,1,Retail Food Establishment,"(41.85101977719979, -87.61388212252119)",1.222031963,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,0.592212952,0.007420949,0.000428724,0.002381259,0
MCCORMICK & SCHMICK'S SEAFOOD RESTAURANT,1138550,1621667,Restaurant,Risk 1 (High),12/10/2012,Canvass,0,1.44109589,16/03/2011,15/03/2013,1 E WACKER DR,CHICAGO,IL,60601,42,w_42_p_9,1,Retail Food Establishment,"(41.886707555069805, -87.6278834784023)",5.41369863,1,0,0,0,1,0,0,0,0,0,2,1,2,dinner,8.643909384,17.31103658,0.069532695,9.149984367,1
McDONALD'S,1151395,2002814,Restaurant,Risk 2 (Medium),24/06/2013,Canvass,0,1.005479452,16/05/2013,15/05/2015,8415 S PULASKI RD 1ST,CHICAGO,IL,60652,18,w_18_p_36,8,Retail Food Establishment,"(41.739860522047465, -87.72145630261183)",3.528652968,0,0,0,0,0,0,0,0,0,0,5,3,2,dinner,17.4110306,38.69063475,29.321719,11.01214518,0
McDONALD'S,1313231,1969970,Restaurant,Risk 2 (Medium),22/10/2012,Canvass,0,1.008219178,16/04/2012,15/04/2014,555 W MADISON ST 1,CHICAGO,IL,60661,42,w_42_p_69,1,Retail Food Establishment,"(41.88173751621169, -87.6418080251031)",3.254794521,0,0,0,0,0,0,0,0,0,0,5,3,2,dinner,10.23871615,9.446283954,0.167027346,1.794039947,1
McDONALD'S,614465,1969971,Restaurant,Risk 2 (Medium),09/09/2011,Canvass,0,1.098630137,16/04/2010,15/04/2012,225 S CANAL ST 1,CHICAGO,IL,60606,2,w_2_p_12,1,Retail Food Establishment,"(41.878531278353606, -87.63942745962717)",2.136986301,0,0,0,0,0,0,0,0,0,0,5,3,2,dinner,3.53945589,7.174067714,1.47E-06,0.163753937,1
MCDONALDS,1326936,1578392,Restaurant,Risk 2 (Medium),09/04/2013,Canvass,0,1.109589041,16/12/2012,15/12/2014,119 N WABASH AVE,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.883716851281804, -87.62608622451462)",6.14783105,0,0,0,0,0,0,0,0,0,0,5,5,5,dinner,37.84152778,36.19621016,0.000677415,19.42200437,0
MC DONALD'S,1098378,3738,Restaurant,Risk 2 (Medium),14/06/2012,Canvass,0,1.819178082,16/12/2010,15/12/2012,2608 W ADDISON ST,CHICAGO,IL,60618,47,w_47_p_9,19,Retail Food Establishment,"(41.946823399558674, -87.69353264259799)",5.328652968,0,0,0,0,0,0,0,0,0,0,5,5,4,dinner,2.110092068,0.461991533,2.117369663,3.749831666,0
MC DONALD'S,509397,1678527,Restaurant,Risk 2 (Medium),27/10/2011,Canvass,0,1.005479452,16/01/2010,15/01/2012,5700 S CICERO AVE  CA8,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",4.695776256,0,0,0,0,0,0,0,0,0,0,5,5,4,dinner,1.660157244,1.598976648,2.134837463,2.39471573,0
MC DONALD'S,679245,1678525,Restaurant,Risk 2 (Medium),26/03/2012,Canvass,0,0.471232877,16/01/2012,15/01/2014,5700 S CICERO AVE  CB7,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",5.109474886,0,0,0,0,0,0,0,0,0,0,5,5,4,dinner,0.650814116,1.63044033,0.640051749,0.800451666,0
MC DONALD'S,1305349,1678525,Restaurant,Risk 2 (Medium),18/07/2013,Canvass,0,1.312328767,16/01/2012,15/01/2014,5700 S CICERO AVE  CB7,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",6.421803653,0,0,0,0,0,0,0,0,0,0,5,5,4,dinner,0.996221633,0.896028393,0.833511893,0.95362763,0
MC DONALD'S,1305350,1678527,Restaurant,Risk 2 (Medium),18/07/2013,Canvass,0,1.098630137,16/01/2012,15/01/2014,5700 S CICERO AVE  CA8,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",6.421803653,0,0,0,0,0,0,0,0,0,0,5,5,4,dinner,0.996221633,0.896028393,0.833511893,0.95362763,1
