businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse,response
PALETERIA LAS TARASCAS INC.,1321992,2084854,Restaurant,Risk 1 (High),21/02/2013,Canvass,0,1.920547945,28/03/2011,15/04/2013,1806 W 18TH ST 1,CHICAGO,IL,60608,25,w_25_p_11,12,Retail Food Establishment,"(41.857827471844324, -87.67145087869991)",1.90696347,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,10.42423943,13.96680611,8.82951904,0.05097841,1,0
"SZYMANSKI BROS, INC",1234302,18082,Grocery Store,Risk 1 (High),25/07/2012,Canvass,0,1.076712329,16/10/2011,15/10/2013,6016 W IRVING PARK RD,CHICAGO,IL,60634,38,w_38_p_21,16,Retail Food Establishment,"(41.95314973737466, -87.77751748772751)",4.69303653,0,1,1,1,0,0,0,0,0,0,1,1,1,unknown,15.36032516,22.54280512,43.45405741,6.051877144,1,1
"SAINT ANNA BAKERY, INC",1096333,30789,Other,Risk 1 (High),25/05/2012,Canvass,0,1.616438356,16/06/2010,15/06/2012,2158 S ARCHER AVE 1ST,CHICAGO,IL,60616,25,w_25_p_16,9,Retail Food Establishment,"(41.853338800569915, -87.634105879639)",4.778082192,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,13.9448053,17.80860802,0.184498673,18.1734464,1,0
Giordano's of Beverly,1151322,2074456,Restaurant,Risk 1 (High),24/05/2013,Canvass,0,0.383561644,16/04/2013,15/04/2015,9613 S WESTERN AVE 1,CHICAGO,IL,60643,19,w_19_p_5,22,Retail Food Establishment,"(41.71868263931775, -87.68184758141176)",2.189041096,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,2.269102584,0.000117335,10.84010948,0.105695116,0,0
Bombay Wraps,1134284,2032716,Restaurant,Risk 1 (High),25/05/2012,Canvass,0,0.55890411,02/06/2010,15/06/2012,122 N WELLS ST 1ST 007,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.883812772281566, -87.6340219280194)",1.980821918,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,32.62390317,11.13326763,0.081715089,4.668997149,0,0
EL NUEVO MEXICANO,1096319,1525,Restaurant,Risk 1 (High),18/05/2012,Canvass,0,0.306849315,16/02/2011,15/02/2013,2914 N CLARK ST 1ST,CHICAGO,IL,60657,44,w_44_p_45,19,Retail Food Establishment,"(41.9351819008089, -87.64698740774581)",5.254680365,1,0,0,0,1,0,0,0,0,0,1,1,1,spanish,46.42532576,36.01158277,2.839127022,93.14320314,0,0
"HAIFA ON CLINTON, INC.",1324531,2093573,Restaurant,Risk 1 (High),24/06/2013,Canvass,0,0.931506849,16/05/2013,15/05/2015,115 S CLINTON ST 1ST,CHICAGO,IL,60661,2,w_2_p_12,1,Retail Food Establishment,"(41.88008392315012, -87.64099077791987)",2.128767123,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,7.506591028,6.405474299,3.114890236,8.655453874,0,0
STARBUCKS COFFEE #11125,1229364,1741650,Restaurant,Risk 2 (Medium),05/06/2012,Canvass,0,2,16/04/2011,15/04/2013,1243-1245 W FULLERTON AVE,CHICAGO,IL,60614,32,w_32_p_47,18,Retail Food Establishment,"(41.92515700661516, -87.66011197475856)",5.060273973,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,22.01806909,30.36078395,14.29516088,59.465666,0,0
WAFFLES,1096297,2099284,Restaurant,Risk 1 (High),04/05/2012,Canvass,0,0.739726027,09/08/2011,15/08/2013,1400 S MICHIGAN AVE 1ST A,CHICAGO,IL,60605,2,w_2_p_40,1,Retail Food Establishment,"(41.864001543549804, -87.62422572913968)",0.736986301,0,0,0,0,0,0,0,0,0,0,2,2,2,unknown,26.39981298,24.89213416,4.548552243,21.09295494,0,1
MARATHON,547817,1676067,Grocery Store,Risk 3 (Low),09/11/2011,Canvass,0,2,16/05/2011,15/05/2013,5107 W MADISON ST,CHICAGO,IL,60644,28,w_28_p_57,15,Retail Food Establishment,"(41.88029004506906, -87.75297792060778)",4.487785388,0,1,0,0,0,0,0,0,0,1,5,5,4,mart,39.52638869,21.17456279,53.45056989,30.85838005,0,1
CANTON STAR CHINESE RESTAURANT,1151491,2177676,Restaurant,Risk 1 (High),30/07/2013,Canvass,0,0.994520548,07/08/2012,15/08/2014,2230 S WESTERN AVE 1ST,CHICAGO,IL,60608,25,w_25_p_8,10,Retail Food Establishment,"(41.851162319245056, -87.68576314717423)",0.978082192,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,7.694229015,36.77169393,18.06648103,16.34447417,0,1
THE GREAT AMERICAN BAGEL,1235794,1879166,Restaurant,Risk 1 (High),16/05/2013,Canvass,0,0.591780822,16/01/2012,15/01/2014,11601 W TOUHY AVE  T-1 B-14,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.339611872,0,0,0,0,0,0,0,0,0,0,5,2,1,breakfast,3.61E-194,1.03E-219,1.08E-215,1.41E-110,1,0
CJ'S GRILL,1235382,1927494,Restaurant,Risk 1 (High),12/09/2012,Canvass,0,0.917808219,16/08/2011,15/08/2013,6141 N BROADWAY  1ST,CHICAGO,IL,60660,48,w_48_p_31,24,Retail Food Establishment,"(41.99347585382477, -87.66022730506967)",3.945205479,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,39.40755413,16.37379224,1.741615491,49.3260415,0,0
WATERHOUSE TAVERN AND GRILL,1092416,1272606,Restaurant,Risk 1 (High),16/05/2013,Canvass,0,0.553424658,16/02/2013,15/02/2015,3407 N PAULINA ST,CHICAGO,IL,60657,32,w_32_p_22,19,Retail Food Establishment,"(41.943573368986044, -87.67105876456185)",6.249200913,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,24.18560209,28.48802345,21.95897732,22.03577587,1,0
PAZZO'S,614663,1092264,Restaurant,Risk 1 (High),12/12/2011,Canvass,0,0.706849315,16/09/2010,15/09/2012,311 S WACKER DR LL,CHICAGO,IL,60606,2,w_2_p_12,1,Retail Food Establishment,"(41.877791648104406, -87.63652434443534)",4.073972603,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,8.900331213,19.14965602,2.90E-07,8.689121974,0,0
PROTEIN BAR,1345403,2138022,Restaurant,Risk 1 (High),25/07/2013,Canvass,0,1.44109589,16/02/2012,15/03/2014,1 W WACKER DR ARCADE,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.88670422864661, -87.62805355978018)",1.438242009,0,0,0,0,0,0,0,0,0,0,5,2,2,bar,19.91618154,14.56444778,1.29E-06,14.56664879,0,0
AFC SUSHI@JEWEL-OSCO #3368,679774,1579774,Grocery Store,Risk 1 (High),10/04/2012,Canvass,0,1.235616438,16/02/2011,15/02/2013,550 N STATE ST,CHICAGO,IL,60610,42,w_42_p_22,18,Retail Food Establishment,"(41.89242136613116, -87.62823487113711)",5.150570776,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,19.7958578,25.25419168,3.30E-06,12.28386994,0,0
IL SONG JUNG RESTAURANT INC,1234634,26117,Restaurant,Risk 1 (High),14/08/2012,Canvass,0,0.534246575,16/02/2011,15/02/2013,3315 W BRYN MAWR AVE 1ST,CHICAGO,IL,60659,40,w_40_p_48,17,Retail Food Establishment,"(41.98292038472493, -87.71195072362028)",5.495776256,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,37.90748024,25.98123506,27.04000944,26.9408778,1,1
EFIE'S CANTEEN INC,1234892,29570,Restaurant,Risk 1 (High),24/08/2012,Canvass,0,0.715068493,16/01/2012,15/01/2014,11601 W TOUHY AVE  TAXI/,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.523173516,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,2.46E-39,1.80E-196,5.27E-214,1.18E-305,1,1
Curried,1292319,2098531,Restaurant,Risk 1 (High),06/02/2013,Canvass,0,1.252054795,27/05/2011,15/06/2013,171 N WELLS ST 1,CHICAGO,IL,60606,42,w_42_p_,NA,Retail Food Establishment,"(41.88513652775062, -87.63376649625414)",1.701484018,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,44.21419132,40.20622019,0.000746118,33.81959353,0,0
PAPA RAY'S PIZZA & WINGS,671175,2064121,Restaurant,Risk 1 (High),14/03/2012,Canvass,0,1.090410959,27/10/2010,15/11/2012,2551 W FULLERTON AVE,CHICAGO,IL,60647,1,w_1_p_30,14,Retail Food Establishment,"(41.924751316676854, -87.69180094813183)",1.380821918,0,0,0,0,0,0,0,0,0,0,2,2,2,dinner,13.67660211,31.42893226,15.15137945,82.00216277,0,0
CAFFEE BOCACHO,664336,1246556,Restaurant,Risk 2 (Medium),13/01/2012,Canvass,0,0.846575342,16/02/2011,15/02/2013,3018 W DEVON AVE 1 #,CHICAGO,IL,60659,50,w_50_p_10,24,Retail Food Establishment,"(41.99757010822183, -87.70533760232439)",4.909589041,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,26.55965584,28.54071588,35.16018587,141.3412228,0,0
FRONTERA GRILL/TOPOLOBAMPO,610307,11984,Restaurant,Risk 1 (High),06/12/2011,Canvass,0,1.317808219,16/02/2010,15/02/2012,443 - 447 N CLARK ST 445-447,CHICAGO,IL,60610,42,w_42_p_55,18,Retail Food Establishment,"(41.89049729980384, -87.6309492051983)",4.805479452,1,0,1,0,0,0,0,0,1,0,1,1,1,unknown,17.83267665,18.10519961,0.002085789,7.280637336,0,1
RAJ DARBAR,1199018,55355,Restaurant,Risk 1 (High),16/08/2013,Canvass,0,0.901369863,16/04/2013,15/04/2015,2660 N HALSTED ST 1ST,CHICAGO,IL,60614,43,w_43_p_50,19,Retail Food Establishment,"(41.930751911450216, -87.64909233354552)",6.257534247,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,67.13630152,36.18798329,28.1302204,101.8366824,0,0
PENNY'S NOODLE SHOP,1198794,38125,Restaurant,Risk 1 (High),03/04/2013,Canvass,0,1.087671233,16/04/2011,15/04/2013,950 W DIVERSEY PKWY  1,CHICAGO,IL,60614,44,w_44_p_29,19,Retail Food Establishment,"(41.93275507540195, -87.65348810068593)",5.887671233,1,0,0,0,0,0,0,0,0,0,2,1,1,asian,46.25969271,44.80719651,24.6478294,188.0046544,0,1
WING STOP,1114884,2060873,Restaurant,Risk 1 (High),24/06/2013,Canvass,0,0.542465753,16/11/2012,15/11/2014,12 E HARRISON ST 1ST,CHICAGO,IL,60605,2,w_2_p_49,1,Retail Food Establishment,"(41.87448905670627, -87.6273652953713)",2.638356164,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,22.68608025,9.322049463,0.000107684,17.67878082,0,0
DUNKIN DONUTS BASKIN ROBBINS,1277308,1821281,Restaurant,Risk 2 (Medium),14/08/2012,Canvass,0,1.589041096,16/01/2011,15/01/2013,5050 W GRAND AVE 1ST,CHICAGO,IL,60639,31,w_31_p_40,25,Retail Food Establishment,"(41.91664394279547, -87.75257860886181)",5.210958904,0,0,0,0,0,0,0,0,0,0,5,5,5,dessert,13.07324151,30.09273889,41.14966503,24.74903867,0,0
HOLLYWOOD GRILL,1277719,44712,Restaurant,Risk 1 (High),08/03/2013,Canvass,0,0.747945205,16/11/2012,15/11/2014,1601 W NORTH AVE 1ST,CHICAGO,IL,60622,1,w_1_p_25,14,Retail Food Establishment,"(41.9105196352962, -87.66774968632781)",5.312328767,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,38.24837517,15.13144235,5.975516713,69.98044915,0,0
PALETERIA EL POTRILLO,1229868,1356319,Restaurant,Risk 1 (High),28/06/2012,Canvass,0,0.898630137,16/07/2010,15/07/2012,8548 S COMMERCIAL AVE 1ST,CHICAGO,IL,60617,10,w_10_p_49,4,Retail Food Establishment,"(41.73957167138964, -87.55161885657041)",5.123287671,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,66.46589373,33.49641369,35.02358641,4.60664352,0,0
A- MI-THA RESTAURANT,604496,1143174,Restaurant,Risk 1 (High),04/11/2011,Canvass,0,0.802739726,16/11/2010,15/11/2012,6207 N MILWAUKEE AVE,CHICAGO,IL,60646,45,w_45_p_51,16,Retail Food Establishment,"(41.99402273160038, -87.78453052019131)",3.969748858,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,8.724697512,22.93211359,10.32155693,0.927316564,0,0
SILVER'S SEAFOOD RESTAURANT,1235664,1144034,Restaurant,Risk 1 (High),25/02/2013,Canvass,0,0.956164384,16/07/2011,15/07/2013,4829 N BROADWAY,CHICAGO,IL,60640,48,w_48_p_40,20,Retail Food Establishment,"(41.96989464893081, -87.65954702205664)",5.534360731,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,17.25193036,68.62805703,1.49302506,9.615660706,0,1
PADDY MAC'S,1321361,7098,Restaurant,Risk 1 (High),15/01/2013,Canvass,0,0.961643836,16/08/2011,15/08/2013,4157 N PULASKI RD 1ST,CHICAGO,IL,60641,39,w_39_p_27,17,Retail Food Establishment,"(41.957154975326574, -87.72757201572533)",5.422031963,0,0,0,0,0,0,1,0,0,0,1,1,1,unknown,23.92806673,52.62529521,4.81414085,78.63466897,0,0
STAR SUBMARINE,1296263,1969513,Restaurant,Risk 1 (High),08/01/2013,Canvass,0,0.893150685,16/07/2012,15/07/2014,7914 S EXCHANGE AVE 1ST,CHICAGO,IL,60617,7,w_7_p_22,4,Retail Food Establishment,"(41.75142347620263, -87.55303701648265)",3.501484018,0,1,0,0,0,0,0,0,0,0,1,1,1,sandwich,96.51976642,51.56045113,23.56782069,9.889481598,0,0
EAT FIRST RESTAURANT,1277729,1216163,Restaurant,Risk 1 (High),13/03/2013,Canvass,0,0.810958904,16/11/2012,15/11/2014,1289 N MILWAUKEE AVE,CHICAGO,IL,60622,1,w_1_p_25,14,Retail Food Establishment,"(41.90523214788164, -87.66917421897654)",5.325913242,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,84.26777283,22.21594298,47.06659141,87.86960486,0,0
ZAPATISTA,1214832,1592999,Restaurant,Risk 1 (High),11/05/2012,Canvass,0,0.931506849,16/10/2010,15/10/2012,1307 S WABASH AVE,CHICAGO,IL,60605,2,w_2_p_40,1,Retail Food Establishment,"(41.86551744937986, -87.62564805803324)",4.487557078,1,0,0,0,0,0,0,0,0,0,2,2,2,unknown,37.2651703,29.90781047,9.261864947,31.32968389,0,0
COUNTY FAIR FOODS,1150234,37096,Grocery Store,Risk 1 (High),02/04/2012,Canvass,0,0.863013699,16/07/2011,15/07/2013,10800 S WESTERN AVE,CHICAGO,IL,60643,19,w_19_p_23,22,Retail Food Establishment,"(41.69723820878015, -87.6814748041818)",4.632876712,0,0,1,1,0,0,0,0,0,0,1,1,1,mart,4.426168225,2.016660235,7.97232215,5.526327843,1,0
SUBWAY,545818,2109775,Restaurant,Risk 1 (High),02/03/2012,Canvass,0,0.542465753,22/08/2011,15/09/2013,1322 E 47TH ST 1ST,CHICAGO,IL,60653,4,w_4_p_10,2,Retail Food Establishment,"(41.809781935496204, -87.59413802155538)",0.528881279,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,22.94243034,8.964284844,35.56846352,27.10299538,0,0
ROTI MEDITERRANEAN GRILL,1345322,2059986,Restaurant,Risk 1 (High),14/06/2013,Canvass,0,0.947945205,16/10/2012,15/10/2014,33 N DEARBORN ST 1ST,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88280622661767, -87.62928149568309)",2.652054795,0,0,0,0,0,0,0,0,0,0,2,2,1,dinner,23.95823503,17.65583993,1.79E-07,12.0676916,0,0
SIAM FOOD COMPANY,1155071,21017,Restaurant,Risk 1 (High),28/05/2013,Canvass,0,0.693150685,16/06/2012,15/06/2014,1639-1643 E 55TH ST,CHICAGO,IL,60615,5,w_5_p_35,2,Retail Food Establishment,"(41.79510542605091, -87.5850459490581)",5.78630137,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,18.56726051,6.239674543,5.261140185,25.03236408,1,1
HONG KONG RESTAURANT,1194301,1335219,Restaurant,Risk 1 (High),24/05/2012,Canvass,0,1.175342466,16/08/2011,15/08/2013,3904 N CICERO AVE,CHICAGO,IL,60641,45,w_45_p_16,16,Retail Food Establishment,"(41.95173005934428, -87.74741813635666)",4.775342466,0,0,0,0,0,0,0,0,0,0,4,3,3,dinner,3.66499888,18.17268922,19.70867522,39.48656505,0,0
Qdoba Mexican Grill #2154,614599,1444652,Restaurant,Risk 1 (High),09/11/2011,Canvass,0,0.44109589,16/04/2010,15/04/2012,175 W JACKSON BLVD,CHICAGO,IL,60604,2,w_2_p_49,1,Retail Food Establishment,"(41.878014487249544, -87.63318903001444)",4.487785388,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,8.399749258,15.91642492,2.29E-05,11.37740867,0,0
MELI CAFE & JUICE BAR,1174558,1594002,Restaurant,Risk 1 (High),11/07/2013,Canvass,0,0.575342466,16/05/2013,15/05/2015,301-305 S HALSTED ST,CHICAGO,IL,60661,27,w_27_p_58,12,Retail Food Establishment,"(41.87791646039982, -87.64709454261211)",6.15890411,0,0,0,0,0,0,0,0,0,0,1,1,1,bar,20.46672539,7.764564795,0.227241987,0.941979067,0,0
ALLSTARS ON WELLS,1324588,2008992,Restaurant,Risk 1 (High),01/08/2013,Canvass,0,1.04109589,16/09/2012,15/09/2014,205 W WACKER DR 1 101,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.886707304096035, -87.63415039321221)",3.410844749,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,44.78510606,17.0443342,3.76E-06,10.41697747,0,0
LACOCO'S PIZZA & PASTA,1146396,67229,Restaurant,Risk 1 (High),06/05/2013,Canvass,0,0.375342466,16/06/2011,15/06/2013,3350 W 47TH ST 1ST,CHICAGO,IL,60632,14,w_14_p_20,8,Retail Food Establishment,"(41.80817261443303, -87.70848388995081)",5.726027397,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,14.04728166,13.19610773,1.931430935,10.97300846,0,1
SUPER JIM'S,1353262,2172608,Grocery Store,Risk 2 (Medium),24/06/2013,Canvass,0,0.915068493,06/08/2012,15/07/2014,5147-5153 W DIVISION ST 1ST,CHICAGO,IL,60651,37,w_37_p_15,15,Retail Food Establishment,"(41.90214722221902, -87.75523938842791)",0.882191781,0,0,1,0,0,0,0,0,0,0,1,1,1,unknown,35.85564335,18.43939147,59.07875688,22.49600532,1,0
MCDONALD'S,1092546,1333951,Restaurant,Risk 2 (Medium),13/08/2013,Canvass,0,1.221917808,16/08/2011,15/08/2013,2400 N LINCOLN AVE,CHICAGO,IL,60614,43,w_43_p_56,19,Retail Food Establishment,"(41.925435975228986, -87.64895098851831)",5.997260274,0,0,0,0,0,0,0,0,0,0,5,5,5,dinner,47.27446597,26.51268573,7.476961637,55.02252984,0,0
SIAM FOOD COMPANY,670576,21017,Restaurant,Risk 1 (High),16/02/2012,Canvass,0,0.495890411,16/06/2010,15/06/2012,1639-1643 E 55TH ST,CHICAGO,IL,60615,5,w_5_p_35,2,Retail Food Establishment,"(41.79510542605091, -87.5850459490581)",4.50696347,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,8.219645821,13.82440369,1.570652578,19.07726717,0,1
DELI/STARBUCK'S,634995,34215,Restaurant,Risk 2 (Medium),18/10/2011,Canvass,0,1.010958904,16/10/2010,15/10/2012,11601 W TOUHY AVE  TEMRI,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",3.923173516,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,9.87E-110,1.01E-205,8.04E-214,9.85E-217,0,0
LAS ISLAS MARIAS,1234705,1909643,Restaurant,Risk 1 (High),17/08/2012,Canvass,0,1.482191781,16/11/2011,15/11/2013,2043-2051 N MILWAUKEE AVE,CHICAGO,IL,60647,1,w_1_p_20,14,Retail Food Establishment,"(41.918447569300206, -87.68982574887923)",3.509474886,1,0,0,0,0,1,0,0,0,0,5,5,4,spanish,18.6598704,20.58146846,19.59666993,32.26244771,0,1
"J & C/El Senor Sombrero, Inc.",509423,1168722,Restaurant,Risk 1 (High),16/11/2011,Canvass,0,1.189041096,16/06/2011,15/06/2013,5220 S PULASKI RD 73,CHICAGO,IL,60632,23,w_23_p_6,8,Retail Food Establishment,"(41.797991869962225, -87.723443740796)",4.254908676,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,9.717296906,8.174333947,4.832148489,11.63309883,1,0
AL BAYAN GROCERY INC.,1234993,1542202,Grocery Store,Risk 2 (Medium),30/08/2012,Canvass,0,1.139726027,16/10/2011,15/10/2013,3134 N NARRAGANSETT AVE,CHICAGO,IL,60634,36,w_36_p_53,25,Retail Food Establishment,"(41.93756465015517, -87.78605436856363)",5.791666667,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,10.97689733,9.189612071,49.78853222,22.10473529,0,0
REGENCY CATERERS,1110350,1929,Restaurant,Risk 1 (High),17/07/2013,Canvass,0,1.131506849,16/09/2012,15/09/2014,151 E WACKER DR  L,CHICAGO,IL,60601,42,w_42_p_44,1,Retail Food Establishment,"(41.88799988734853, -87.62256513255957)",5.671118721,0,0,0,0,0,0,0,0,1,0,1,1,1,cater,14.67711823,15.63591829,0.522364078,13.09324571,0,1
BEAUMONT,1198774,40491,Restaurant,Risk 1 (High),27/03/2013,Canvass,0,0.032876712,16/04/2011,15/04/2013,2020 N HALSTED ST 1ST,CHICAGO,IL,60614,43,w_43_p_11,18,Retail Food Establishment,"(41.91883058862089, -87.64868108652085)",5.868493151,1,0,1,0,0,1,0,0,0,0,1,1,1,unknown,49.60144524,49.74368335,17.41990937,75.57541684,0,0
GSB CAFE,657272,1519437,Restaurant,Risk 1 (High),22/09/2011,Canvass,0,0.345205479,16/07/2011,15/07/2013,5807 S WOODLAWN AVE,CHICAGO,IL,60637,5,w_5_p_41,2,Retail Food Establishment,"(41.78936441141914, -87.59626269511155)",4.104109589,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,5.145394966,3.092190362,0.238213405,13.34168196,0,1
LANGLEY CITGO,1154729,1768710,Grocery Store,Risk 3 (Low),30/11/2012,Canvass,0,2,16/09/2011,15/09/2013,11101 S LANGLEY AVE,CHICAGO,IL,60628,9,w_9_p_37,5,Retail Food Establishment,"(41.69272519018451, -87.6058462224609)",5.180936073,0,1,1,0,0,0,0,0,0,1,1,1,1,mart,14.35547372,7.830141399,3.20032685,0.178390007,0,0
HOT WOKS COOL SUSHI,1360247,2032648,Restaurant,Risk 1 (High),13/08/2013,Canvass,0,1.191780822,16/08/2012,15/08/2014,2032 W ROSCOE ST,CHICAGO,IL,60618,32,w_32_p_21,19,Retail Food Establishment,"(41.943312712450826, -87.67972196894465)",3.046575342,1,0,0,0,0,0,0,0,0,0,4,4,3,asian,36.17616177,15.17154449,32.90088121,113.7171223,0,1
HOUNDSTOOTH SALOON,1146476,1351957,Restaurant,Risk 1 (High),02/08/2013,Canvass,0,0.947945205,16/11/2012,15/11/2014,3365-3369 N CLARK ST,CHICAGO,IL,60657,44,w_44_p_42,19,Retail Food Establishment,"(41.94345707298264, -87.65335599897453)",5.714954338,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,110.5252729,45.06974368,9.201540923,77.83563934,0,1
THE MOODY BIBLE INSTITUTE OF CHICAGO,1134472,19014,Restaurant,Risk 1 (High),08/08/2012,Canvass,0,2,16/02/2012,15/02/2014,820 N LA SALLE DR  VARLE,CHICAGO,IL,60610,42,w_42_p_49,18,Retail Food Establishment,"(41.8972543988917, -87.63286836160606)",5.4793379,0,0,0,0,0,0,0,0,0,0,5,1,1,cater,20.14281993,22.35582449,15.02153443,34.82269386,0,0
T JOELS FAMILY RESTAURANT,1353336,1332161,Restaurant,Risk 1 (High),26/06/2013,Canvass,0,1.298630137,16/12/2011,15/12/2013,1928 W CERMAK RD,CHICAGO,IL,60608,25,w_25_p_22,12,Retail Food Establishment,"(41.85230416966305, -87.67458001001368)",6.36152968,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,29.61111048,20.44761496,26.89652382,10.74211595,1,0
"JOHN'S MARKET, LTD.",659497,1275164,Grocery Store,Risk 1 (High),29/11/2011,Canvass,0,0.693150685,16/10/2011,15/10/2013,5647 W BELMONT AVE,CHICAGO,IL,60634,30,w_30_p_37,25,Retail Food Establishment,"(41.9384418238954, -87.76839664709183)",4.038356164,0,1,0,1,0,0,0,0,0,0,1,1,1,grocery,25.4766027,28.67117427,41.63474212,22.8862497,0,0
"PINITA FOOD, INC",529380,1576020,Grocery Store,Risk 3 (Low),04/11/2011,Canvass,0,2,16/01/2010,15/01/2012,4758 S THROOP ST,CHICAGO,IL,60609,3,w_3_p_51,9,Retail Food Establishment,"(41.806967232783066, -87.65777648189224)",4.717694064,0,1,1,0,0,0,0,0,0,0,1,1,1,mart,11.09889061,14.51959153,14.29353046,16.53510335,0,1
SAVE-A-LOT  # 858,1155101,1272454,Grocery Store,Risk 2 (Medium),18/06/2013,Canvass,0,1.569863014,16/12/2012,15/12/2014,2858 E 83RD ST,CHICAGO,IL,60617,7,w_7_p_42,4,Retail Food Establishment,"(41.74473083947384, -87.55403913753914)",6.339611872,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,33.45449966,48.09183222,47.76777958,7.121220601,1,0
TURKISH CUISINE AND BAKERY,1360492,1579115,Restaurant,Risk 1 (High),26/08/2013,Canvass,0,0,16/08/2013,15/08/2015,5605-5609 N CLARK ST,CHICAGO,IL,60660,48,w_48_p_44,20,Retail Food Establishment,"(41.98367843441265, -87.66864908276352)",6.032876712,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,21.97940008,10.82386753,24.62678737,29.57405246,0,1
STRACK & VAN TIL,1234932,1798602,Grocery Store,Risk 1 (High),28/08/2012,Canvass,0,0.879452055,16/11/2011,15/11/2013,2627 N ELSTON AVE 1,CHICAGO,IL,60647,1,w_1_p_7,14,Retail Food Establishment,"(41.92948927399519, -87.68368782489382)",5.276712329,0,1,1,1,0,0,0,0,0,0,1,1,1,unknown,5.305638806,6.928977973,4.085753917,6.744664151,1,1
EDDY'S FOOD MART,1106738,1879269,Grocery Store,Risk 2 (Medium),13/08/2013,Canvass,0,1.164383562,16/10/2012,15/10/2014,7575 N ROGERS AVE 1ST,CHICAGO,IL,60626,49,w_49_p_5,24,Retail Food Establishment,"(42.019164624970294, -87.66839728800085)",5.580707763,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,17.3535557,27.05592235,2.578768119,11.33763515,0,0
STOCKS & BLONDES BAR & GRILLE,1134755,1547706,Restaurant,Risk 1 (High),26/11/2012,Canvass,0,1.432876712,16/09/2012,15/09/2014,40 N WELLS ST,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.882940596901925, -87.63400628630511)",5.032876712,0,0,0,0,0,0,1,0,0,0,1,1,1,bar,14.94590608,14.8341544,0.123542181,16.10989095,0,0
ZEBDA,1166323,1969801,Restaurant,Risk 1 (High),29/05/2013,Canvass,1,1.298630137,16/08/2011,15/08/2013,4344 N ELSTON AVE 1ST,CHICAGO,IL,60641,39,w_39_p_25,17,Retail Food Establishment,"(41.95966972004548, -87.7280873445448)",4.04109589,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,19.15338311,42.7562112,88.35684948,60.68427348,0,0
